84CCA811B0A4
      Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env,   Temp(C),     RH(%),    P(hPa),   Alti(m)
 2022/3/31,  14:21:11,     47.99,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.559999,32.834961,1020.308044,    -
 2022/3/31,  14:21:16,     48.44,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.580000,32.667969,1020.294189,    -
 2022/3/31,  14:21:21,     47.85,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.620001,32.916992,1020.233887,    -
 2022/3/31,  14:21:26,     47.70,    -,              -,              -,         6,         2,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.639999,32.480469,1020.238892,    -
 2022/3/31,  14:21:34,     47.85,    -,              -,              -,        12,         4,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.680000,32.607422,1020.257202,    -
 2022/3/31,  14:21:39,     46.37,    -,              -,              -,        12,         4,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.709999,32.688477,1020.270386,    -
 2022/3/31,  14:21:44,     45.78,    -,              -,              -,        12,         4,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.730000,32.701172,1020.248291,    -
 2022/3/31,  14:21:50,     45.48,    -,              -,              -,        18,         4,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.750000,32.769531,1020.253174,    -
 2022/3/31,  14:21:55,     45.63,    -,              -,              -,        18,         4,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.780001,32.367188,1020.301636,    -
 2022/3/31,   14:22:0,     45.48,    -,              -,              -,        18,         4,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.799999,32.717773,1020.206116,    -
 2022/3/31,   14:22:8,     45.78,    -,              -,              -,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.840000,32.496094,1020.262573,    -
 2022/3/31,  14:22:13,     45.48,    -,              -,              -,         6,         2,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.870001,32.453125,1020.283569,    -
 2022/3/31,  14:22:18,     45.48,    -,              -,              -,         6,         2,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.889999,32.319336,1020.234558,    -
 2022/3/31,  14:22:23,     46.22,    -,              -,              -,         6,         2,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.920000,32.298828,1020.247498,    -
