C44F33640B49
      Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env,   Temp(C),     RH(%),    P(hPa),   Alti(m)
  2022/3/2,  13:27:56,     95.42,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.870001,29.789062,1001.962036,    -
  2022/3/2,   13:28:1,     97.34,    -,              -,              -,        27,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.870001,30.061523,1001.955444,    -
  2022/3/2,   13:28:7,     97.49,    -,              -,              -,        36,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.870001,29.958984,1001.952332,    -
  2022/3/2,  13:28:12,     95.86,    -,              -,              -,        27,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.879999,29.744141,1001.949280,    -
  2022/3/2,  13:28:17,     95.57,    -,              -,              -,        39,        10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.879999,29.732422,1001.947510,    -
  2022/3/2,  13:28:22,     95.86,    -,              -,              -,        30,         7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.879999,30.084961,1001.941406,    -
  2022/3/2,  13:28:30,     95.42,    -,              -,              -,        42,         7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.879999,29.959961,1001.940918,    -
  2022/3/2,  13:28:35,     96.16,    -,              -,              -,        42,        10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.879999,30.073242,1001.929199,    -
  2022/3/2,  13:28:40,     95.57,    -,              -,              -,        42,        10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.879999,29.994141,1001.927917,    -
  2022/3/2,  13:28:45,     96.16,    -,              -,              -,       255,        61,         0,         0,         0,         0,         1,         1,         1,         1,         1,         1, 27.879999,30.016602,1001.931335,    -
  2022/3/2,  13:28:50,     96.75,    -,              -,              -,       246,        58,         0,         0,         0,         0,         1,         1,         1,         1,         1,         1, 27.889999,30.175781,1001.940369,    -
  2022/3/2,  13:28:55,     96.16,    -,              -,              -,       255,        58,         0,         0,         0,         0,         1,         1,         1,         1,         1,         1, 27.889999,30.108398,1001.939087,    -
  2022/3/2,   13:29:4,     97.19,    -,              -,              -,        30,         7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.889999,29.892578,1001.944214,    -
  2022/3/2,   13:29:9,     96.01,    -,              -,              -,        60,        17,         3,         3,         3,         3,         0,         0,         2,         0,         0,         2, 27.889999,29.960938,1001.955017,    -
  2022/3/2,  13:29:14,     96.75,    -,              -,              -,       126,        38,         3,         3,         3,         3,         0,         0,         3,         0,         0,         3, 27.889999,29.960938,1001.950134,    -
  2022/3/2,  13:29:19,     95.86,    -,              -,              -,       126,        38,         3,         3,         3,         3,         0,         0,         3,         0,         0,         3, 27.900000,29.859375,1001.941650,    -
  2022/3/2,  13:29:24,     95.42,    -,              -,              -,       165,        51,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.900000,29.722656,1001.926025,    -
  2022/3/2,  13:29:29,     95.42,    -,              -,              -,       120,        36,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.900000,29.654297,1001.931580,    -
  2022/3/2,  13:29:38,     95.57,    -,              -,              -,        78,        26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.900000,30.051758,1001.924683,    -
  2022/3/2,  13:29:43,     96.16,    -,              -,              -,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.900000,30.075195,1001.921570,    -
  2022/3/2,  13:29:48,     97.49,    -,              -,              -,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.900000,29.938477,1001.919861,    -
  2022/3/2,  13:29:53,     95.57,    -,              -,              -,         9,         3,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.900000,29.722656,1001.930603,    -
  2022/3/2,  13:29:58,     96.60,    -,              -,              -,        18,         6,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.910000,29.938477,1001.932800,    -
  2022/3/2,   13:30:3,     96.01,    -,              -,              -,        39,        13,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.910000,29.972656,1001.936279,    -
  2022/3/2,  13:30:11,     95.86,    -,              -,              -,        39,        13,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.910000,29.734375,1001.936584,    -
  2022/3/2,  13:30:16,     96.16,    -,              -,              -,        96,        32,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.910000,29.722656,1001.943909,    -
  2022/3/2,  13:30:21,     95.71,    -,              -,              -,        93,        31,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.910000,29.996094,1001.950867,    -
  2022/3/2,  13:30:27,     97.49,    -,              -,              -,       102,        34,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.910000,29.791016,1001.956421,    -
  2022/3/2,  13:30:32,     95.71,    -,              -,              -,        78,        26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.910000,29.961914,1001.958191,    -
  2022/3/2,  13:30:37,     96.45,    -,              -,              -,        27,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.920000,30.041992,1001.960327,    -
  2022/3/2,  13:30:45,     97.49,    -,              -,              -,        30,        10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.920000,29.837891,1001.955444,    -
  2022/3/2,  13:30:50,     97.63,    -,              -,              -,        39,        13,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.920000,29.677734,1001.950317,    -
  2022/3/2,  13:30:55,     95.57,    -,              -,              -,        69,        20,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.920000,29.974609,1001.947205,    -
  2022/3/2,   13:31:0,     96.60,    -,              -,              -,        99,        30,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.920000,29.803711,1001.943726,    -
  2022/3/2,   13:31:5,     97.49,    -,              -,              -,        81,        24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.920000,29.860352,1001.947571,    -
  2022/3/2,  13:31:10,     95.57,    -,              -,              -,        57,        16,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.930000,29.826172,1001.947998,    -
  2022/3/2,  13:31:19,     95.71,    -,              -,              -,        36,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.930000,29.815430,1001.947998,    -
  2022/3/2,  13:31:24,     97.49,    -,              -,              -,        27,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.930000,29.667969,1001.944824,    -
  2022/3/2,  13:31:29,     95.86,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.930000,29.906250,1001.955322,    -
  2022/3/2,  13:31:34,     97.49,    -,              -,              -,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.930000,29.610352,1001.958740,    -
  2022/3/2,  13:31:39,     96.01,    -,              -,              -,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.930000,29.860352,1001.965698,    -
  2022/3/2,  13:31:44,     96.01,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.930000,29.758789,1001.974670,    -
  2022/3/2,  13:31:53,     95.57,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.930000,29.724609,1001.962585,    -
  2022/3/2,  13:31:58,     96.16,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.940001,29.724609,1001.977173,    -
  2022/3/2,   13:32:3,     95.71,    -,              -,              -,        63,        17,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.940001,29.861328,1001.970337,    -
  2022/3/2,   13:32:8,     97.49,    -,              -,              -,        87,        25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.940001,29.974609,1001.968933,    -
  2022/3/2,  13:32:13,     95.71,    -,              -,              -,        87,        25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.940001,29.793945,1001.956848,    -
  2022/3/2,  13:32:18,     95.71,    -,              -,              -,        42,        14,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.940001,29.713867,1001.948181,    -
  2022/3/2,  13:32:26,     97.49,    -,              -,              -,        18,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.940001,29.737305,1001.955566,    -
  2022/3/2,  13:32:31,     95.42,    -,              -,              -,        39,        10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.950001,29.816406,1001.947205,    -
  2022/3/2,  13:32:36,     96.01,    -,              -,              -,        48,        13,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.950001,29.679688,1001.943726,    -
  2022/3/2,  13:32:41,     95.57,    -,              -,              -,        81,        24,         7,         3,         3,         3,         0,         0,         2,         0,         0,         2, 27.950001,29.759766,1001.945496,    -
  2022/3/2,  13:32:47,     95.42,    -,              -,              -,        72,        24,        14,         3,         3,         3,         0,         0,         2,         0,         0,         2, 27.950001,29.634766,1001.945496,    -
  2022/3/2,  13:32:52,     97.49,    -,              -,              -,        54,        18,        14,         3,         3,         3,         0,         0,         3,         0,         0,         3, 27.950001,29.634766,1001.942017,    -
  2022/3/2,   13:33:0,     95.42,    -,              -,              -,        99,        29,         7,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.950001,29.600586,1001.944214,    -
  2022/3/2,   13:33:5,     97.49,    -,              -,              -,       111,        29,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.950001,29.554688,1001.949402,    -
  2022/3/2,  13:33:10,     97.04,    -,              -,              -,        63,        13,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.950001,29.713867,1001.946228,    -
  2022/3/2,  13:33:15,     97.19,    -,              -,              -,        63,        13,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.950001,29.601562,1001.937988,    -
  2022/3/2,  13:33:20,     97.04,    -,              -,              -,        63,        13,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.950001,29.805664,1001.937988,    -
  2022/3/2,  13:33:25,     95.27,    -,              -,              -,        30,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.959999,29.760742,1001.943604,    -
  2022/3/2,  13:33:34,     95.57,    -,              -,              -,        39,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.959999,29.793945,1001.935303,    -
  2022/3/2,  13:33:39,     95.42,    -,              -,              -,        48,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.959999,29.793945,1001.931885,    -
  2022/3/2,  13:33:44,     95.27,    -,              -,              -,        27,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.959999,29.771484,1001.923096,    -
  2022/3/2,  13:33:49,     95.42,    -,              -,              -,        27,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.959999,29.726562,1001.923523,    -
  2022/3/2,  13:33:54,     95.27,    -,              -,              -,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.959999,29.875000,1001.918274,    -
  2022/3/2,  13:33:59,     95.27,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.959999,29.738281,1001.914856,    -
  2022/3/2,   13:34:8,     95.27,    -,              -,              -,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.959999,29.567383,1001.921814,    -
  2022/3/2,  13:34:13,     96.60,    -,              -,              -,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.959999,29.726562,1001.919983,    -
  2022/3/2,  13:34:18,     95.42,    -,              -,              -,        21,         7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.959999,29.704102,1001.936096,    -
  2022/3/2,  13:34:23,     95.57,    -,              -,              -,        21,         7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.969999,29.613281,1001.931274,    -
  2022/3/2,  13:34:28,     96.16,    -,              -,              -,        30,        10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.969999,29.909180,1001.920776,    -
  2022/3/2,  13:34:33,     95.86,    -,              -,              -,        39,        13,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.969999,29.670898,1001.915955,    -
  2022/3/2,  13:34:41,     95.27,    -,              -,              -,        30,        10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.969999,29.705078,1001.914978,    -
  2022/3/2,  13:34:46,     95.27,    -,              -,              -,        30,        10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.969999,29.647461,1001.904602,    -
  2022/3/2,  13:34:51,     96.01,    -,              -,              -,        21,         7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.980000,29.818359,1001.905029,    -
  2022/3/2,  13:34:56,     96.16,    -,              -,              -,        21,         7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.980000,29.864258,1001.894531,    -
  2022/3/2,   13:35:2,     95.27,    -,              -,              -,        42,        14,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.980000,29.852539,1001.908936,    -
  2022/3/2,   13:35:7,     95.27,    -,              -,              -,        42,        14,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.980000,29.636719,1001.907104,    -
  2022/3/2,  13:35:15,     97.49,    -,              -,              -,        21,         7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.980000,29.557617,1001.895325,    -
  2022/3/2,  13:35:20,     96.01,    -,              -,              -,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.980000,29.523438,1001.888855,    -
  2022/3/2,  13:35:25,     95.42,    -,              -,              -,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.990000,29.750977,1001.887512,    -
  2022/3/2,  13:35:30,     95.57,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.990000,29.581055,1001.884033,    -
  2022/3/2,  13:35:35,     96.01,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.990000,29.728516,1001.885803,    -
  2022/3/2,  13:35:40,     97.49,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.990000,29.535156,1001.882629,    -
  2022/3/2,  13:35:49,     95.57,    -,              -,              -,        27,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.990000,29.660156,1001.882629,    -
  2022/3/2,  13:35:54,     96.16,    -,              -,              -,        45,        15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 27.990000,29.546875,1001.884827,    -
  2022/3/2,  13:35:59,     95.57,    -,              -,              -,        66,        22,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.000000,29.728516,1001.886963,    -
  2022/3/2,   13:36:4,     97.04,    -,              -,              -,        57,        19,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.000000,29.808594,1001.880005,    -
  2022/3/2,   13:36:9,     96.16,    -,              -,              -,        39,        13,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.000000,29.500977,1001.885620,    -
  2022/3/2,  13:36:14,     95.27,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.000000,29.660156,1001.871704,    -
  2022/3/2,  13:36:22,     96.75,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.000000,29.819336,1001.876892,    -
  2022/3/2,  13:36:28,     95.86,    -,              -,              -,        51,        17,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.000000,29.637695,1001.876892,    -
  2022/3/2,  13:36:33,     95.57,    -,              -,              -,        42,        14,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.000000,29.774414,1001.875183,    -
  2022/3/2,  13:36:38,     95.42,    -,              -,              -,        78,        26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.000000,29.445312,1001.877258,    -
  2022/3/2,  13:36:43,     97.49,    -,              -,              -,        87,        29,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.000000,29.501953,1001.880798,    -
  2022/3/2,  13:36:48,     96.90,    -,              -,              -,        54,        18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.000000,29.649414,1001.866882,    -
  2022/3/2,  13:36:56,     96.45,    -,              -,              -,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.000000,29.683594,1001.886414,    -
  2022/3/2,   13:37:1,     95.27,    -,              -,              -,        21,         7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.010000,29.546875,1001.888428,    -
  2022/3/2,   13:37:6,     97.49,    -,              -,              -,        21,         7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.010000,29.513672,1001.887085,    -
  2022/3/2,  13:37:11,     95.12,    -,              -,              -,        21,         7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.010000,29.468750,1001.887085,    -
  2022/3/2,  13:37:16,     95.12,    -,              -,              -,        21,         7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.010000,29.411133,1001.880554,    -
  2022/3/2,  13:37:22,     97.49,    -,              -,              -,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.010000,29.650391,1001.868408,    -
  2022/3/2,  13:37:30,     95.57,    -,              -,              -,        48,        16,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.010000,29.616211,1001.859680,    -
  2022/3/2,  13:37:35,     97.49,    -,              -,              -,        48,        16,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.010000,29.662109,1001.849670,    -
  2022/3/2,  13:37:40,     97.49,    -,              -,              -,        39,        13,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.010000,29.673828,1001.846252,    -
  2022/3/2,  13:37:45,     96.01,    -,              -,              -,        21,         7,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.020000,29.491211,1001.851868,    -
  2022/3/2,  13:37:50,     97.04,    -,              -,              -,        33,        11,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.020000,29.514648,1001.850464,    -
  2022/3/2,  13:37:55,     97.19,    -,              -,              -,        51,        17,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.020000,29.696289,1001.851868,    -
  2022/3/2,   13:38:4,     96.75,    -,              -,              -,        36,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.020000,29.583008,1001.850464,    -
  2022/3/2,   13:38:9,     94.98,    -,              -,              -,        27,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.020000,29.696289,1001.848755,    -
  2022/3/2,  13:38:14,     96.45,    -,              -,              -,        63,        17,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.020000,29.764648,1001.850464,    -
  2022/3/2,  13:38:19,     97.19,    -,              -,              -,        54,        14,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.020000,29.673828,1001.847351,    -
  2022/3/2,  13:38:24,     95.57,    -,              -,              -,        54,        14,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.020000,29.776367,1001.859558,    -
  2022/3/2,  13:38:29,     97.19,    -,              -,              -,       117,        31,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.020000,29.559570,1001.859558,    -
  2022/3/2,  13:38:37,     97.49,    -,              -,              -,        63,        17,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.020000,29.583008,1001.854675,    -
  2022/3/2,  13:38:42,     95.42,    -,              -,              -,        42,        10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.030001,29.663086,1001.860291,    -
  2022/3/2,  13:38:48,     97.49,    -,              -,              -,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.030001,29.617188,1001.855103,    -
  2022/3/2,  13:38:53,     97.49,    -,              -,              -,        27,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.030001,29.731445,1001.850342,    -
  2022/3/2,  13:38:58,     95.42,    -,              -,              -,        36,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.030001,29.663086,1001.841553,    -
  2022/3/2,   13:39:3,     94.98,    -,              -,              -,        45,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.030001,29.572266,1001.848572,    -
  2022/3/2,  13:39:11,     95.12,    -,              -,              -,        51,        14,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.030001,29.548828,1001.838501,    -
  2022/3/2,  13:39:16,     95.27,    -,              -,              -,       384,       117,        17,         3,         0,         0,         2,         3,         3,         2,         3,         3, 28.030001,29.492188,1001.828125,    -
  2022/3/2,  13:39:21,     95.12,    -,              -,              -,        87,        29,         9,         3,         0,         0,         0,         1,         1,         0,         1,         1, 28.030001,29.777344,1001.821533,    -
  2022/3/2,  13:39:26,     95.57,    -,              -,              -,        69,        23,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.040001,29.378906,1001.818115,    -
  2022/3/2,  13:39:31,     95.27,    -,              -,              -,        51,        17,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.040001,29.595703,1001.822327,    -
  2022/3/2,  13:39:36,     97.19,    -,              -,              -,        21,         7,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.040001,29.378906,1001.815796,    -
  2022/3/2,  13:39:45,     95.12,    -,              -,              -,        54,        10,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.040001,29.754883,1001.812317,    -
  2022/3/2,  13:39:50,     97.19,    -,              -,              -,        75,        17,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.049999,29.458984,1001.821411,    -
  2022/3/2,  13:39:55,     95.27,    -,              -,              -,        21,         7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.049999,29.744141,1001.824829,    -
  2022/3/2,   13:40:0,     96.75,    -,              -,              -,        42,        14,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.049999,29.618164,1001.824829,    -
  2022/3/2,   13:40:5,     96.16,    -,              -,              -,        21,         7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.049999,29.550781,1001.817993,    -
  2022/3/2,  13:40:10,     95.42,    -,              -,              -,        21,         7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.049999,29.516602,1001.820007,    -
  2022/3/2,  13:40:19,     95.57,    -,              -,              -,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.049999,29.778320,1001.827026,    -
  2022/3/2,  13:40:24,     97.04,    -,              -,              -,        90,        30,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.049999,29.379883,1001.834290,    -
  2022/3/2,  13:40:29,     95.86,    -,              -,              -,       180,        56,         0,         0,         0,         0,         1,         1,         1,         1,         1,         1, 28.049999,29.823242,1001.825623,    -
  2022/3/2,  13:40:34,     96.60,    -,              -,              -,       198,        62,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.049999,29.390625,1001.820496,    -
  2022/3/2,  13:40:39,     96.60,    -,              -,              -,       198,        62,         0,         0,         0,         0,         1,         1,         1,         1,         1,         1, 28.049999,29.755859,1001.815613,    -
  2022/3/2,  13:40:44,     97.19,    -,              -,              -,       102,        34,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.049999,29.391602,1001.819092,    -
  2022/3/2,  13:40:52,     97.19,    -,              -,              -,        51,        13,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.049999,29.687500,1001.806885,    -
  2022/3/2,  13:40:57,     94.98,    -,              -,              -,        72,        16,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.049999,29.607422,1001.813904,    -
  2022/3/2,   13:41:3,     95.27,    -,              -,              -,        72,        16,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.059999,29.607422,1001.819458,    -
  2022/3/2,   13:41:8,     95.57,    -,              -,              -,        72,        16,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.059999,29.699219,1001.825012,    -
  2022/3/2,  13:41:13,     95.57,    -,              -,              -,        30,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.059999,29.709961,1001.819824,    -
  2022/3/2,  13:41:18,     97.34,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.059999,29.562500,1001.823303,    -
  2022/3/2,  13:41:26,     96.16,    -,              -,              -,       114,        35,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.059999,29.482422,1001.821533,    -
  2022/3/2,  13:41:31,     96.75,    -,              -,              -,       105,        32,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.059999,29.699219,1001.821533,    -
  2022/3/2,  13:41:36,     97.49,    -,              -,              -,        84,        25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.059999,29.574219,1001.811584,    -
  2022/3/2,  13:41:41,     95.86,    -,              -,              -,        30,        10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.059999,29.380859,1001.809814,    -
  2022/3/2,  13:41:46,     95.57,    -,              -,              -,        51,        17,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.059999,29.505859,1001.818909,    -
  2022/3/2,  13:41:51,     96.16,    -,              -,              -,        51,        17,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.059999,29.551758,1001.810181,    -
  2022/3/2,   13:42:0,     96.90,    -,              -,              -,        51,        17,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.059999,29.369141,1001.806335,    -
  2022/3/2,   13:42:5,     96.90,    -,              -,              -,        30,        10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.059999,29.551758,1001.808411,    -
  2022/3/2,  13:42:10,     96.16,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.059999,29.551758,1001.801575,    -
  2022/3/2,  13:42:15,     97.19,    -,              -,              -,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.059999,29.460938,1001.799866,    -
  2022/3/2,  13:42:20,     95.86,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.070000,29.608398,1001.810547,    -
  2022/3/2,  13:42:25,     96.60,    -,              -,              -,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.070000,29.755859,1001.827942,    -
  2022/3/2,  13:42:34,     95.71,    -,              -,              -,        30,        10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.070000,29.483398,1001.836975,    -
  2022/3/2,  13:42:39,     95.57,    -,              -,              -,        30,        10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.070000,29.824219,1001.840454,    -
  2022/3/2,  13:42:44,     94.98,    -,              -,              -,        30,        10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.070000,29.665039,1001.838745,    -
  2022/3/2,  13:42:49,     96.60,    -,              -,              -,        39,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.070000,29.630859,1001.851257,    -
  2022/3/2,  13:42:54,     95.86,    -,              -,              -,        39,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.070000,29.495117,1001.856384,    -
  2022/3/2,  13:42:59,     95.27,    -,              -,              -,        39,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 28.070000,29.380859,1001.856384,    -
