A8032AEA9244
      Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env,   Temp(C),     RH(%),    P(hPa),   Alti(m)
  2022/2/9,  14:43:30,     86.55,    -,              -,              -,      1125,       318,        30,         9,         3,         0,         5,         7,         9,         5,         7,         9, 17.469999,43.155273,1031.909180,    -
  2022/2/9,  14:43:35,     86.26,    -,              -,              -,       972,       276,         6,         0,         0,         0,         4,         4,         4,         4,         4,         4, 17.530001,42.512695,1031.919922,    -
  2022/2/9,  14:43:40,     86.11,    -,              -,              -,       945,       279,         6,         0,         0,         0,         5,         5,         5,         5,         5,         5, 17.570000,42.840820,1031.908569,    -
  2022/2/9,  14:43:45,     86.11,    -,              -,              -,       918,       282,        21,         0,         0,         0,         5,         5,         5,         5,         5,         5, 17.600000,42.341797,1031.903442,    -
  2022/2/9,  14:43:50,     86.11,    -,              -,              -,       945,       291,        33,         3,         3,         0,         4,         6,         8,         4,         6,         8, 17.629999,42.466797,1031.894897,    -
  2022/2/9,  14:43:55,     85.82,    -,              -,              -,       972,       300,        39,         6,         3,         0,         4,         7,         9,         4,         7,         9, 17.660000,42.370117,1031.900269,    -
  2022/2/9,   14:44:4,     85.82,    -,              -,              -,      1026,       297,        30,         3,         0,         0,         5,         6,         6,         5,         6,         6, 17.700001,42.775391,1031.910522,    -
  2022/2/9,   14:44:9,     85.82,    -,              -,              -,      1089,       315,        36,         6,         3,         0,         6,         7,         9,         6,         7,         9, 17.730000,42.287109,1031.914062,    -
  2022/2/9,  14:44:14,     85.82,    -,              -,              -,      1188,       336,        33,         3,         3,         0,         6,         7,         9,         6,         7,         9, 17.750000,42.679688,1031.904419,    -
  2022/2/9,  14:44:19,     86.11,    -,              -,              -,      1044,       300,        36,         3,         3,         0,         5,         6,         8,         5,         6,         8, 17.780001,42.961914,1031.903320,    -
  2022/2/9,  14:44:24,     85.52,    -,              -,              -,      1044,       309,        36,         0,         0,         0,         5,         6,         6,         5,         6,         6, 17.809999,42.472656,1031.904175,    -
  2022/2/9,  14:44:29,     85.37,    -,              -,              -,       936,       279,        21,         3,         3,         0,         4,         5,         7,         4,         5,         7, 17.830000,42.073242,1031.900879,    -
  2022/2/9,  14:44:37,     85.22,    -,              -,              -,      1233,       366,        33,         3,         3,         0,         7,         8,        10,         7,         8,        10, 17.850000,41.874023,1031.896240,    -
  2022/2/9,  14:44:42,     83.75,    -,              -,              -,      1107,       330,        33,         3,         3,         0,         6,         7,         9,         6,         7,         9, 17.870001,41.954102,1031.897705,    -
  2022/2/9,  14:44:47,     83.75,    -,              -,              -,      1134,       342,        42,         3,         3,         0,         6,         8,        10,         6,         8,        10, 17.889999,42.101562,1031.895508,    -
  2022/2/9,  14:44:53,     83.90,    -,              -,              -,       972,       300,        36,         3,         3,         0,         5,         6,         8,         5,         6,         8, 17.900000,42.001953,1031.885742,    -
  2022/2/9,  14:44:58,     84.04,    -,              -,              -,       900,       282,        36,         3,         3,         0,         5,         6,         8,         5,         6,         8, 17.910000,41.903320,1031.892334,    -
  2022/2/9,   14:45:3,     83.45,    -,              -,              -,      1035,       315,        33,         0,         0,         0,         5,         7,         7,         5,         7,         7, 17.930000,42.183594,1031.896851,    -
  2022/2/9,  14:45:11,     83.30,    -,              -,              -,      1143,       336,        36,         0,         0,         0,         6,         8,         8,         6,         8,         8, 17.950001,41.961914,1031.893433,    -
  2022/2/9,  14:45:16,     84.19,    -,              -,              -,      1017,       291,        33,         0,         0,         0,         5,         7,         7,         5,         7,         7, 17.959999,41.839844,1031.903564,    -
  2022/2/9,  14:45:21,     83.30,    -,              -,              -,       999,       300,        36,         0,         0,         0,         5,         7,         7,         5,         7,         7, 17.969999,42.265625,1031.899658,    -
  2022/2/9,  14:45:26,     83.30,    -,              -,              -,      1044,       309,        42,         3,         3,         0,         5,         7,         9,         5,         7,         9, 17.980000,41.640625,1031.884277,    -
  2022/2/9,  14:45:31,     83.30,    -,              -,              -,       972,       288,        33,         3,         3,         0,         4,         6,         8,         4,         6,         8, 18.000000,41.654297,1031.885498,    -
  2022/2/9,  14:45:36,     83.30,    -,              -,              -,      1080,       306,        33,         3,         3,         0,         5,         6,         8,         5,         6,         8, 18.010000,41.643555,1031.889526,    -
  2022/2/9,  14:45:45,     83.30,    -,              -,              -,       999,       288,        30,         0,         0,         0,         4,         5,         5,         4,         5,         5, 18.020000,41.633789,1031.878174,    -
  2022/2/9,  14:45:50,     83.30,    -,              -,              -,      1035,       315,        48,         0,         0,         0,         5,         7,         7,         5,         7,         7, 18.040001,41.634766,1031.884644,    -
  2022/2/9,  14:45:55,     83.30,    -,              -,              -,       999,       321,        48,         3,         3,         0,         6,         7,         9,         6,         7,         9, 18.049999,41.546875,1031.872925,    -
  2022/2/9,   14:46:0,     83.30,    -,              -,              -,       990,       315,        57,         6,         6,         3,         6,         8,        12,         6,         8,        12, 18.070000,41.503906,1031.865479,    -
  2022/2/9,   14:46:5,     83.01,    -,              -,              -,       999,       309,        63,         6,         6,         3,         6,         8,        13,         6,         8,        13, 18.080000,42.231445,1031.863281,    -
  2022/2/9,  14:46:10,     83.30,    -,              -,              -,      1062,       330,        54,         3,         3,         3,         6,         8,        11,         6,         8,        11, 18.100000,41.640625,1031.869507,    -
  2022/2/9,  14:46:18,     83.30,    -,              -,              -,      1233,       378,        51,         6,         3,         0,         7,         9,        12,         7,         9,        12, 18.120001,41.531250,1031.861206,    -
  2022/2/9,  14:46:24,     84.93,    -,              -,              -,      1197,       372,        57,         6,         3,         0,         7,         9,        12,         7,         9,        12, 18.129999,41.755859,1031.848389,    -
  2022/2/9,  14:46:29,     84.34,    -,              -,              -,      1134,       342,        57,         3,         0,         0,         6,         8,        10,         6,         8,        10, 18.150000,42.159180,1031.833862,    -
  2022/2/9,  14:46:34,     84.04,    -,              -,              -,      1008,       303,        48,         0,         0,         0,         6,         7,         7,         6,         7,         7, 18.170000,42.105469,1031.835571,    -
  2022/2/9,  14:46:39,     84.04,    -,              -,              -,      1071,       324,        36,         0,         0,         0,         6,         7,         7,         6,         7,         7, 18.180000,42.006836,1031.833862,    -
  2022/2/9,  14:46:44,     83.75,    -,              -,              -,      1143,       354,        33,         0,         0,         0,         6,         7,         7,         6,         7,         7, 18.200001,41.683594,1031.824341,    -
  2022/2/9,  14:46:52,     84.34,    -,              -,              -,      1080,       339,        30,         0,         0,         0,         6,         7,         7,         6,         7,         7, 18.219999,41.596680,1031.822510,    -
  2022/2/9,  14:46:57,     84.19,    -,              -,              -,      1053,       324,        27,         0,         0,         0,         6,         7,         7,         6,         7,         7, 18.240000,41.933594,1031.819580,    -
  2022/2/9,   14:47:2,     83.60,    -,              -,              -,       990,       297,        15,         0,         0,         0,         5,         5,         5,         5,         5,         5, 18.250000,41.308594,1031.806274,    -
  2022/2/9,   14:47:7,     83.75,    -,              -,              -,       990,       288,        21,         0,         0,         0,         5,         5,         5,         5,         5,         5, 18.260000,41.287109,1031.798340,    -
  2022/2/9,  14:47:12,     84.04,    -,              -,              -,       882,       252,        18,         3,         3,         0,         4,         4,         6,         4,         4,         6, 18.280001,41.791992,1031.809814,    -
  2022/2/9,  14:47:18,     84.04,    -,              -,              -,       819,       237,        27,         3,         3,         0,         4,         4,         6,         4,         4,         6, 18.290001,41.291016,1031.800659,    -
  2022/2/9,  14:47:26,     83.30,    -,              -,              -,       945,       288,        39,         6,         6,         3,         5,         6,        11,         5,         6,        11, 18.320000,41.180664,1031.803223,    -
  2022/2/9,  14:47:31,     83.60,    -,              -,              -,       945,       294,        45,         6,         6,         3,         6,         7,        11,         6,         7,        11, 18.330000,41.338867,1031.797119,    -
  2022/2/9,  14:47:36,     83.30,    -,              -,              -,       936,       288,        48,         9,         9,         3,         5,         6,        12,         5,         6,        12, 18.350000,41.473633,1031.793091,    -
  2022/2/9,  14:47:41,     83.75,    -,              -,              -,       873,       252,        30,         9,         9,         3,         4,         5,        12,         4,         5,        12, 18.360001,41.586914,1031.799316,    -
  2022/2/9,  14:47:46,     84.19,    -,              -,              -,       936,       270,        24,         6,         6,         0,         5,         5,         9,         5,         5,         9, 18.379999,41.387695,1031.794067,    -
  2022/2/9,  14:47:51,     83.60,    -,              -,              -,       963,       273,        18,         3,         3,         0,         5,         5,         7,         5,         5,         7, 18.400000,41.244141,1031.801147,    -
  2022/2/9,   14:48:0,     83.90,    -,              -,              -,       963,       285,        39,         3,         3,         0,         5,         6,         8,         5,         6,         8, 18.420000,41.436523,1031.802490,    -
  2022/2/9,   14:48:5,     83.75,    -,              -,              -,       954,       288,        54,         6,         6,         0,         5,         7,        11,         5,         7,        11, 18.440001,41.528320,1031.805908,    -
  2022/2/9,  14:48:10,     83.45,    -,              -,              -,      1170,       363,        69,         3,         3,         0,         6,         9,        11,         6,         9,        11, 18.459999,41.037109,1031.804199,    -
  2022/2/9,  14:48:15,     83.30,    -,              -,              -,      1296,       405,        57,         3,         3,         0,         8,         9,        11,         8,         9,        11, 18.480000,40.905273,1031.799805,    -
  2022/2/9,  14:48:20,     83.30,    -,              -,              -,      1368,       423,        48,         3,         3,         0,         8,         9,        11,         8,         9,        11, 18.500000,40.727539,1031.795410,    -
  2022/2/9,  14:48:25,     83.75,    -,              -,              -,      1296,       399,        60,         3,         3,         0,         9,         9,        11,         9,         9,        11, 18.530001,41.491211,1031.790527,    -
  2022/2/9,  14:48:33,     83.45,    -,              -,              -,      1296,       396,        57,         6,         3,         0,         8,        10,        10,         8,        10,        10, 18.570000,41.506836,1031.785278,    -
  2022/2/9,  14:48:38,     83.30,    -,              -,              -,      1314,       405,        45,         3,         0,         0,         8,        10,        10,         8,        10,        10, 18.600000,40.848633,1031.777222,    -
  2022/2/9,  14:48:43,     83.30,    -,              -,              -,      1287,       393,        27,         3,         0,         0,         7,         9,         9,         7,         9,         9, 18.629999,40.750977,1031.775024,    -
  2022/2/9,  14:48:49,     83.30,    -,              -,              -,      1368,       408,        30,         3,         0,         0,         8,        10,        10,         8,        10,        10, 18.650000,40.685547,1031.785156,    -
  2022/2/9,  14:48:54,     83.60,    -,              -,              -,      1242,       363,        33,         3,         3,         3,         7,         8,        10,         7,         8,        10, 18.680000,40.833984,1031.782837,    -
  2022/2/9,  14:48:59,     83.30,    -,              -,              -,      1233,       363,        48,         3,         3,         3,         6,         8,        10,         6,         8,        10, 18.700001,40.623047,1031.790771,    -
  2022/2/9,   14:49:7,     83.30,    -,              -,              -,      1152,       348,        75,         0,         0,         0,         6,         9,         9,         6,         9,         9, 18.730000,40.626953,1031.788574,    -
  2022/2/9,  14:49:12,     83.30,    -,              -,              -,      1215,       375,        66,         0,         0,         0,         7,        10,        10,         7,        10,        10, 18.760000,40.281250,1031.788452,    -
  2022/2/9,  14:49:17,     83.16,    -,              -,              -,      1350,       408,        60,         0,         0,         0,         8,        10,        10,         8,        10,        10, 18.780001,40.843750,1031.792847,    -
  2022/2/9,  14:49:22,     83.30,    -,              -,              -,      1377,       411,        60,         0,         0,         0,         8,        10,        10,         8,        10,        10, 18.809999,40.587891,1031.787476,    -
  2022/2/9,  14:49:27,     82.57,    -,              -,              -,      1332,       399,        39,         0,         0,         0,         8,         9,         9,         8,         9,         9, 18.830000,40.613281,1031.782471,    -
  2022/2/9,  14:49:32,     81.68,    -,              -,              -,      1278,       390,        51,         3,         0,         0,         7,        10,        10,         7,        10,        10, 18.850000,40.211914,1031.779419,    -
  2022/2/9,  14:49:41,     81.97,    -,              -,              -,      1251,       372,        48,         3,         0,         0,         6,         9,         9,         6,         9,         9, 18.879999,40.213867,1031.768799,    -
  2022/2/9,  14:49:46,     81.97,    -,              -,              -,      1215,       351,        48,         3,         0,         0,         6,         9,         9,         6,         9,         9, 18.900000,40.316406,1031.770996,    -
  2022/2/9,  14:49:51,     81.83,    -,              -,              -,      1341,       390,        48,         0,         0,         0,         7,         9,         9,         7,         9,         9, 18.920000,40.340820,1031.783325,    -
  2022/2/9,  14:49:56,     82.27,    -,              -,              -,      1395,       402,        48,         0,         0,         0,         8,         9,         9,         8,         9,         9, 18.930000,40.464844,1031.788086,    -
  2022/2/9,   14:50:1,     82.71,    -,              -,              -,      1269,       366,        48,         0,         0,         0,         6,         8,         8,         6,         8,         8, 18.950001,40.243164,1031.789307,    -
  2022/3/8,  14:31:12,     88.03,    -,              -,              -,        54,        18,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 18.530001,38.246094,983.193726,    -
  2022/3/8,  14:31:17,     88.03,    -,              -,              -,        54,        18,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 18.540001,38.302734,983.195312,    -
  2022/3/8,  14:31:22,     88.77,    -,              -,              -,        36,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 18.570000,38.181641,983.196106,    -
  2022/3/8,  14:31:27,     88.03,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 18.590000,38.206055,983.199524,    -
  2022/3/8,  14:31:32,     88.03,    -,              -,              -,        18,         6,         3,         3,         3,         0,         0,         0,         0,         0,         0,         0, 18.629999,37.593750,983.210205,    -
  2022/3/8,  14:31:37,     88.03,    -,              -,              -,        45,        15,         3,         3,         3,         0,         0,         0,         0,         0,         0,         0, 18.670000,37.966797,983.227051,    -
  2022/3/8,  14:31:46,     87.44,    -,              -,              -,        63,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 18.730000,37.333008,983.219971,    -
  2022/3/8,  14:31:51,     87.88,    -,              -,              -,        63,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 18.770000,37.493164,983.205566,    -
  2022/3/8,  14:31:56,     88.03,    -,              -,              -,        63,         9,         3,         3,         3,         0,         0,         0,         1,         0,         0,         1, 18.809999,37.553711,983.196716,    -
  2022/3/8,   14:32:1,     87.15,    -,              -,              -,        72,        21,         6,         3,         3,         0,         0,         0,         1,         0,         0,         1, 18.860001,37.153320,983.198120,    -
  2022/3/8,   14:32:6,     87.29,    -,              -,              -,        99,        30,         9,         6,         6,         0,         0,         0,         3,         0,         0,         3, 18.900000,37.335938,983.201538,    -
  2022/3/8,  14:32:11,     87.00,    -,              -,              -,        99,        33,         6,         3,         3,         0,         0,         0,         1,         0,         0,         1, 18.950001,37.138672,983.206726,    -
  2022/3/8,  14:32:19,     87.29,    -,              -,              -,        81,        27,         3,         3,         3,         0,         0,         0,         0,         0,         0,         0, 19.020000,36.942383,983.219788,    -
  2022/3/8,  14:32:24,     85.82,    -,              -,              -,        90,        30,         6,         6,         6,         0,         0,         0,         2,         0,         0,         2, 19.059999,36.834961,983.216064,    -
  2022/3/8,  14:32:29,     86.41,    -,              -,              -,        63,        21,         6,         6,         6,         0,         0,         0,         2,         0,         0,         2, 19.110001,37.005859,983.212158,    -
  2022/3/8,  14:32:34,     85.67,    -,              -,              -,        72,        24,         9,         9,         9,         3,         0,         0,         5,         0,         0,         5, 19.150000,36.931641,983.207031,    -
  2022/3/8,  14:32:39,     85.52,    -,              -,              -,        63,        21,         3,         3,         3,         3,         0,         0,         1,         0,         0,         1, 19.200001,36.845703,983.187317,    -
  2022/3/8,  14:32:45,     85.67,    -,              -,              -,        72,        24,         3,         3,         3,         3,         0,         0,         1,         0,         0,         1, 19.240000,36.748047,983.167480,    -
  2022/3/8,  14:32:53,     85.22,    -,              -,              -,        72,        21,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 19.309999,36.753906,983.155762,    -
  2022/3/8,  14:32:58,     85.22,    -,              -,              -,       108,        30,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 19.350000,36.578125,983.139526,    -
  2022/3/8,   14:33:3,     84.93,    -,              -,              -,        72,        18,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 19.400000,36.480469,983.137817,    -
  2022/3/8,   14:33:8,     85.52,    -,              -,              -,        63,        18,         6,         3,         3,         3,         0,         0,         1,         0,         0,         1, 19.440001,36.293945,983.131897,    -
  2022/3/8,  14:33:13,     85.22,    -,              -,              -,        54,        15,         6,         6,         6,         3,         0,         0,         3,         0,         0,         3, 19.480000,36.543945,983.136719,    -
  2022/3/8,  14:33:18,     85.37,    -,              -,              -,        36,         9,         6,         6,         6,         3,         0,         0,         3,         0,         0,         3, 19.520000,36.479492,983.158936,    -
  2022/3/8,  14:33:27,     84.63,    -,              -,              -,        54,        15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 19.590000,36.058594,983.174744,    -
  2022/3/8,  14:33:32,     85.22,    -,              -,              -,        36,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 19.629999,35.994141,983.181335,    -
  2022/3/8,  14:33:37,     84.19,    -,              -,              -,        45,        15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 19.670000,35.884766,983.171692,    -
  2022/3/8,  14:33:42,     85.82,    -,              -,              -,        81,        21,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 19.709999,35.877930,983.178345,    -
  2022/3/8,  14:33:47,     84.93,    -,              -,              -,        81,        21,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 19.760000,35.666992,983.174072,    -
  2022/3/8,  14:33:52,     85.82,    -,              -,              -,       108,        30,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0, 19.799999,35.749023,983.185608,    -
  2022/3/8,   14:34:0,     84.93,    -,              -,              -,        54,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0, 19.860001,35.798828,983.183350,    -
  2022/3/8,   14:34:5,     84.93,    -,              -,              -,        63,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0, 19.900000,35.780273,983.189819,    -
  2022/3/8,  14:34:10,     85.82,    -,              -,              -,        36,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 19.940001,35.660156,983.192810,    -
  2022/3/8,  14:34:16,     85.67,    -,              -,              -,        27,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 19.980000,35.640625,983.200928,    -
  2022/3/8,  14:34:21,     85.52,    -,              -,              -,        27,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 20.020000,35.643555,983.215698,    -
  2022/3/8,  14:34:26,     85.67,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 20.059999,35.321289,983.216431,    -
  2022/3/8,  14:34:34,     86.11,    -,              -,              -,        27,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 20.120001,35.549805,983.208740,    -
  2022/3/8,  14:34:39,     85.82,    -,              -,              -,        45,        15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 20.160000,35.586914,983.189514,    -
  2022/3/8,  14:34:44,     85.67,    -,              -,              -,        54,        18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 20.190001,35.387695,983.184998,    -
  2022/3/8,  14:34:49,     85.82,    -,              -,              -,        45,        15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 20.230000,35.289062,983.181885,    -
  2022/3/8,  14:34:54,     85.22,    -,              -,              -,        27,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 20.270000,35.280273,983.175293,    -
  2022/3/8,  14:34:59,     85.37,    -,              -,              -,        45,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 20.299999,35.362305,983.182983,    -
  2022/3/8,   14:35:8,     86.41,    -,              -,              -,        36,         9,         3,         3,         3,         0,         0,         0,         0,         0,         0,         0, 20.360001,35.253906,983.192200,    -
  2022/3/8,  14:35:13,     86.26,    -,              -,              -,        54,        18,         3,         3,         3,         0,         0,         0,         0,         0,         0,         0, 20.389999,35.223633,983.194397,    -
  2022/3/8,  14:35:18,     85.52,    -,              -,              -,        72,        24,         3,         3,         3,         0,         0,         0,         0,         0,         0,         0, 20.430000,35.181641,983.191040,    -
  2022/3/8,  14:35:23,     85.96,    -,              -,              -,        72,        24,         3,         3,         3,         0,         0,         0,         0,         0,         0,         0, 20.459999,35.105469,983.176697,    -
  2022/3/8,  14:35:28,     85.96,    -,              -,              -,       162,        51,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0, 20.490000,34.893555,983.164368,    -
  2022/3/8,  14:35:33,     85.67,    -,              -,              -,       135,        42,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0, 20.520000,34.952148,983.158936,    -
  2022/3/8,  14:35:42,     85.22,    -,              -,              -,        27,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 20.570000,35.000977,983.153748,    -
  2022/3/8,  14:35:47,     85.52,    -,              -,              -,        45,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 20.610001,34.834961,983.152344,    -
  2022/3/8,  14:35:52,     85.22,    -,              -,              -,        45,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 20.639999,34.736328,983.154297,    -
  2022/3/8,  14:35:57,     85.22,    -,              -,              -,        63,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 20.680000,34.908203,983.156433,    -
  2022/3/8,   14:36:2,     84.93,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 20.709999,34.910156,983.148987,    -
  2022/3/8,   14:36:7,     84.93,    -,              -,              -,        45,        15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 20.740000,34.699219,983.164978,    -
  2022/3/8,  14:36:15,     85.52,    -,              -,              -,        54,        18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 20.790001,34.522461,983.185913,    -
  2022/3/8,  14:36:20,     85.52,    -,              -,              -,        63,        21,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 20.820000,34.625977,983.196411,    -
  2022/3/8,  14:36:25,     85.37,    -,              -,              -,        54,        18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 20.850000,34.696289,983.197815,    -
  2022/3/8,  14:36:30,     84.63,    -,              -,              -,        54,        18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 20.879999,34.439453,983.181702,    -
  2022/3/8,  14:36:35,     84.78,    -,              -,              -,        54,        18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 20.910000,34.678711,983.172363,    -
  2022/3/8,  14:36:41,     84.93,    -,              -,              -,        45,        15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 20.940001,34.410156,983.172180,    -
  2022/3/8,  14:36:49,     84.04,    -,              -,              -,       126,        42,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 20.990000,34.481445,983.192810,    -
  2022/3/8,  14:36:54,     84.93,    -,              -,              -,       126,        42,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.020000,34.314453,983.201233,    -
  2022/3/8,  14:36:59,     84.19,    -,              -,              -,       126,        42,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.049999,34.441406,983.201111,    -
  2022/3/8,   14:37:4,     84.78,    -,              -,              -,       117,        39,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.080000,34.421875,983.200684,    -
  2022/3/8,   14:37:9,     83.75,    -,              -,              -,        63,        15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.110001,34.152344,983.209167,    -
  2022/3/8,  14:37:14,     84.34,    -,              -,              -,       108,        30,         3,         3,         3,         3,         0,         0,         2,         0,         0,         2, 21.139999,34.357422,983.213989,    -
  2022/3/8,  14:37:23,     84.19,    -,              -,              -,        90,        27,         3,         3,         3,         3,         0,         0,         2,         0,         0,         2, 21.180000,34.169922,983.202637,    -
  2022/3/8,  14:37:28,     84.34,    -,              -,              -,        81,        27,         3,         3,         3,         3,         0,         0,         2,         0,         0,         2, 21.209999,34.544922,983.202515,    -
  2022/3/8,  14:37:33,     83.16,    -,              -,              -,        45,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.240000,34.073242,983.200317,    -
  2022/3/8,  14:37:38,     85.22,    -,              -,              -,        36,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.280001,34.097656,983.187744,    -
  2022/3/8,  14:37:43,     83.30,    -,              -,              -,        90,        27,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.299999,33.750000,983.179993,    -
  2022/3/8,  14:37:48,     83.30,    -,              -,              -,        90,        27,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.330000,34.022461,983.172485,    -
  2022/3/8,  14:37:56,     83.30,    -,              -,              -,        63,        21,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.379999,34.127930,983.164673,    -
  2022/3/8,   14:38:2,     83.30,    -,              -,              -,         9,         3,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.410000,33.859375,983.164124,    -
  2022/3/8,   14:38:7,     83.30,    -,              -,              -,        36,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.430000,33.850586,983.161743,    -
  2022/3/8,  14:38:12,     83.45,    -,              -,              -,        63,        21,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.459999,33.716797,983.161072,    -
  2022/3/8,  14:38:17,     83.30,    -,              -,              -,        72,        24,         3,         3,         3,         0,         0,         0,         1,         0,         0,         1, 21.490000,33.787109,983.181580,    -
  2022/3/8,  14:38:22,     83.30,    -,              -,              -,        81,        24,         3,         3,         3,         0,         0,         0,         1,         0,         0,         1, 21.510000,33.799805,983.184937,    -
  2022/3/8,  14:38:30,     83.30,    -,              -,              -,        99,        30,         9,         6,         6,         3,         0,         0,         4,         0,         0,         4, 21.549999,33.746094,983.179382,    -
  2022/3/8,  14:38:35,     83.30,    -,              -,              -,        72,        24,         6,         3,         3,         3,         0,         0,         2,         0,         0,         2, 21.580000,33.940430,983.171875,    -
  2022/3/8,  14:38:40,     83.01,    -,              -,              -,        90,        27,         6,         3,         3,         3,         0,         0,         2,         0,         0,         2, 21.600000,33.649414,983.160339,    -
  2022/3/8,  14:38:45,     83.16,    -,              -,              -,        72,        18,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.629999,33.548828,983.148926,    -
  2022/3/8,  14:38:50,     83.45,    -,              -,              -,       108,        27,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.660000,33.550781,983.151550,    -
  2022/3/8,  14:38:55,     83.01,    -,              -,              -,       126,        30,         3,         3,         3,         3,         0,         0,         2,         0,         0,         2, 21.680000,33.428711,983.140259,    -
  2022/3/8,   14:39:4,     83.30,    -,              -,              -,        99,        24,         3,         3,         3,         3,         0,         0,         1,         0,         0,         1, 21.719999,33.229492,983.133850,    -
  2022/3/8,   14:39:9,     83.01,    -,              -,              -,       153,        42,        12,         3,         3,         3,         0,         0,         2,         0,         0,         2, 21.750000,33.264648,983.129395,    -
  2022/3/8,  14:39:14,     83.16,    -,              -,              -,       108,        30,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.780001,33.299805,983.126587,    -
  2022/3/8,  14:39:19,     83.30,    -,              -,              -,       117,        33,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.799999,33.302734,983.116821,    -
  2022/3/8,  14:39:24,     83.01,    -,              -,              -,        90,        21,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.830000,33.688477,983.100159,    -
  2022/3/8,  14:39:29,     84.34,    -,              -,              -,        54,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.850000,33.486328,983.093933,    -
  2022/3/8,  14:39:38,     83.45,    -,              -,              -,        36,        12,         3,         3,         3,         0,         0,         0,         0,         0,         0,         0, 21.889999,33.511719,983.069519,    -
  2022/3/8,  14:39:43,     84.34,    -,              -,              -,        36,        12,         3,         3,         3,         0,         0,         0,         0,         0,         0,         0, 21.910000,33.344727,983.061279,    -
