7C9EBDD8CE0C
      Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env,   Temp(C),     RH(%),    P(hPa),   Alti(m)
 2022/3/31,  14:19:49,     83.45,    -,              -,              -,        45,        15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.170000,31.671875,1020.698303,    -
 2022/3/31,  14:19:57,     83.30,    -,              -,              -,        36,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.219999,31.653320,1020.671570,    -
 2022/3/31,   14:20:2,     83.45,    -,              -,              -,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.260000,31.813477,1020.758301,    -
 2022/3/31,   14:20:7,     83.30,    -,              -,              -,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.290001,31.445312,1020.734192,    -
 2022/3/31,  14:20:12,     83.30,    -,              -,              -,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.320000,31.515625,1020.729248,    -
 2022/3/31,  14:20:17,     83.30,    -,              -,              -,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.350000,31.482422,1020.688293,    -
 2022/3/31,  14:20:22,     83.30,    -,              -,              -,        36,        12,         3,         3,         3,         3,         0,         0,         1,         0,         0,         1, 21.379999,31.440430,1020.719360,    -
 2022/3/31,  14:20:31,     83.30,    -,              -,              -,        36,        12,         3,         3,         3,         3,         0,         0,         2,         0,         0,         2, 21.430000,31.432617,1020.692993,    -
 2022/3/31,  14:20:36,     83.30,    -,              -,              -,        27,         9,         3,         3,         3,         3,         0,         0,         2,         0,         0,         2, 21.459999,31.154297,1020.688049,    -
 2022/3/31,  14:20:41,     83.30,    -,              -,              -,        27,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.490000,31.268555,1020.627808,    -
 2022/3/31,  14:20:46,     83.30,    -,              -,              -,        36,         9,         3,         3,         3,         3,         0,         0,         1,         0,         0,         1, 21.520000,31.214844,1020.622803,    -
 2022/3/31,  14:20:51,     83.16,    -,              -,              -,        45,        12,         3,         3,         3,         3,         0,         0,         1,         0,         0,         1, 21.549999,30.992188,1020.665100,    -
 2022/3/31,  14:20:56,     83.45,    -,              -,              -,        18,         6,         3,         3,         3,         3,         0,         0,         1,         0,         0,         1, 21.549999,31.149414,1020.671814,    -
 2022/3/31,   14:21:5,     83.16,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.620001,31.030273,1020.616699,    -
 2022/3/31,  14:21:10,     83.16,    -,              -,              -,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.660000,30.987305,1020.683960,    -
 2022/3/31,  14:21:15,     83.01,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.680000,31.079102,1020.670532,    -
 2022/3/31,  14:21:20,     83.01,    -,              -,              -,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.730000,30.644531,1020.765442,    -
 2022/3/31,  14:21:25,     83.01,    -,              -,              -,        27,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.750000,30.994141,1020.632996,    -
 2022/3/31,  14:21:30,     83.16,    -,              -,              -,        36,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.760000,30.466797,1020.705139,    -
 2022/3/31,  14:21:38,     82.86,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.809999,30.582031,1020.706238,    -
 2022/3/31,  14:21:43,     82.86,    -,              -,              -,        36,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.840000,30.719727,1020.756592,    -
 2022/3/31,  14:21:48,     82.71,    -,              -,              -,        27,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.860001,30.630859,1020.735107,    -
 2022/3/31,  14:21:53,     83.16,    -,              -,              -,        27,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.889999,30.385742,1020.793823,    -
 2022/3/31,  14:21:58,     82.86,    -,              -,              -,        36,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.910000,30.657227,1020.716980,    -
 2022/3/31,   14:22:4,     82.57,    -,              -,              -,        27,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.950001,30.085938,1020.728821,    -
 2022/3/31,  14:22:12,     82.86,    -,              -,              -,        36,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.990000,30.539062,1020.787598,    -
 2022/3/31,  14:22:17,     82.71,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.010000,30.146484,1020.746460,    -
 2022/3/31,  14:22:22,     82.57,    -,              -,              -,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.040001,30.159180,1020.650330,    -
 2022/3/31,  14:22:27,     82.42,    -,              -,              -,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.059999,30.284180,1020.739075,    -
 2022/3/31,  14:22:32,     81.53,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.080000,30.162109,1020.689819,    -
 2022/3/31,  14:22:37,     82.42,    -,              -,              -,        27,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.110001,29.973633,1020.720947,    -
 2022/3/31,  14:22:46,     81.38,    -,              -,              -,        54,        15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.139999,30.122070,1020.715942,    -
